#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1676    -3.77699    -3.77748 7.22087e-05
        1677    -3.77679    -3.77748 7.21669e-05
        1678    -3.77688    -3.77748 7.21247e-05
        1679    -3.77713    -3.77748 7.20821e-05
        1680    -3.77723    -3.77748 7.20393e-05
        1681    -3.77702    -3.77748  7.1997e-05
        1682    -3.77697    -3.77748 7.19548e-05
        1683    -3.77691    -3.77748 7.19128e-05
        1684    -3.77685    -3.77748 7.18711e-05
        1685    -3.77678    -3.77748 7.18296e-05
        1686    -3.77702    -3.77747 7.17875e-05
        1687    -3.77681    -3.77747 7.17461e-05
        1688    -3.77659    -3.77747 7.17055e-05
        1689    -3.77668    -3.77747 7.16645e-05
        1690    -3.77646    -3.77747 7.16247e-05
        1691    -3.77639    -3.77747 7.15852e-05
        1692    -3.77617    -3.77747  7.1547e-05
        1693    -3.77625    -3.77747 7.15084e-05
        1694    -3.77633    -3.77747 7.14693e-05
        1695    -3.77626    -3.77747 7.14307e-05
        1696    -3.77619    -3.77747 7.13926e-05
        1697    -3.77642    -3.77747 7.13531e-05
        1698    -3.77635    -3.77747 7.13142e-05
        1699    -3.77628    -3.77747 7.12756e-05
        1700    -3.77636    -3.77747 7.12367e-05
        1701    -3.77614    -3.77747 7.11991e-05
        1702    -3.77607    -3.77746  7.1162e-05
        1703    -3.77584    -3.77746 7.11266e-05
        1704    -3.77577    -3.77746 7.10917e-05
        1705    -3.77585    -3.77746 7.10563e-05
        1706    -3.77563    -3.77746 7.10227e-05
        1707    -3.77572    -3.77746 7.09885e-05
        1708    -3.77565    -3.77746 7.09548e-05
        1709    -3.77558    -3.77746 7.09218e-05
        1710    -3.77506    -3.77746 7.08942e-05
        1711     -3.7747    -3.77745 7.08711e-05
        1712    -3.77478    -3.77745 7.08469e-05
        1713    -3.77472    -3.77745 7.08234e-05
        1714    -3.77481    -3.77745 7.07988e-05
        1715    -3.77475    -3.77745  7.0775e-05
        1716     -3.7747    -3.77745 7.07519e-05
        1717    -3.77494    -3.77744 7.07257e-05
        1718    -3.77459    -3.77744 7.07041e-05
        1719    -3.77453    -3.77744 7.06833e-05
        1720    -3.77494    -3.77744 7.06572e-05
        1721    -3.77504    -3.77744 7.06298e-05
        1722    -3.77485    -3.77744 7.06048e-05
        1723    -3.77511    -3.77744 7.05768e-05
        1724    -3.77492    -3.77743  7.0551e-05
        1725    -3.77503    -3.77743 7.05239e-05
        1726      -3.775    -3.77743 7.04972e-05
        1727    -3.77496    -3.77743 7.04709e-05
        1728    -3.77478    -3.77743 7.04467e-05
        1729    -3.77461    -3.77743 7.04249e-05
        1730    -3.77474    -3.77743 7.04013e-05
        1731    -3.77472    -3.77742 7.03781e-05
        1732    -3.77425    -3.77742 7.03613e-05
        1733    -3.77454    -3.77742 7.03404e-05
        1734    -3.77438    -3.77742 7.03218e-05
        1735    -3.77467    -3.77742 7.02991e-05
        1736    -3.77467    -3.77742 7.02764e-05
        1737    -3.77437    -3.77741 7.02578e-05
        1738    -3.77422    -3.77741 7.02413e-05
        1739    -3.77438    -3.77741 7.02225e-05
        1740    -3.77455    -3.77741 7.02015e-05
        1741    -3.77441    -3.77741 7.01822e-05
        1742    -3.77428    -3.77741 7.01649e-05
        1743    -3.77445     -3.7774 7.01451e-05
        1744    -3.77448     -3.7774 7.01249e-05
        1745    -3.77466     -3.7774 7.01023e-05
        1746      -3.775     -3.7774 7.00757e-05
        1747    -3.77488     -3.7774 7.00504e-05
        1748    -3.77492     -3.7774 7.00246e-05
        1749    -3.77481    -3.77739 7.00002e-05
        1750    -3.77486    -3.77739 6.99752e-05
        1751    -3.77491    -3.77739 6.99496e-05
        1752    -3.77511    -3.77739 6.99218e-05
        1753    -3.77516    -3.77739 6.98934e-05
        1754    -3.77522    -3.77739 6.98645e-05
        1755    -3.77543    -3.77739 6.98336e-05
        1756     -3.7755    -3.77739 6.98021e-05
        1757    -3.77556    -3.77738 6.97701e-05
        1758    -3.77593    -3.77738 6.97353e-05
        1759    -3.77585    -3.77738 6.97011e-05
        1760    -3.77592    -3.77738 6.96665e-05
        1761    -3.77599    -3.77738 6.96314e-05
        1762    -3.77591    -3.77738 6.95968e-05
        1763    -3.77554    -3.77738 6.95652e-05
        1764    -3.77531    -3.77738 6.95357e-05
        1765    -3.77554    -3.77738 6.95041e-05
        1766    -3.77562    -3.77738 6.94719e-05
        1767    -3.77584    -3.77738  6.9438e-05
        1768    -3.77562    -3.77737 6.94058e-05
        1769    -3.77585    -3.77737 6.93719e-05
        1770    -3.77608    -3.77737 6.93366e-05
        1771      -3.776    -3.77737 6.93018e-05
        1772    -3.77638    -3.77737 6.92649e-05
        1773    -3.77691    -3.77737 6.92264e-05
        1774    -3.77683    -3.77737  6.9188e-05
        1775     -3.7769    -3.77737 6.91495e-05
        1776    -3.77652    -3.77737 6.91123e-05
        1777    -3.77659    -3.77737 6.90748e-05
        1778    -3.77636    -3.77737 6.90383e-05
        1779    -3.77657    -3.77737 6.90009e-05
        1780    -3.77694    -3.77737 6.89626e-05
        1781    -3.77715    -3.77737 6.89239e-05
        1782    -3.77691    -3.77737 6.88858e-05
        1783    -3.77726    -3.77737 6.88471e-05
        1784    -3.77732    -3.77737 6.88086e-05
        1785    -3.77737    -3.77737   6.877e-05
        1786    -3.77756    -3.77737 6.87316e-05
        1787     -3.7776    -3.77737 6.86933e-05
        1788     -3.7778    -3.77737 6.86553e-05
        1789    -3.77798    -3.77737 6.86177e-05
        1790    -3.77802    -3.77737 6.85804e-05
        1791    -3.77835    -3.77737 6.85442e-05
        1792    -3.77822    -3.77737 6.85076e-05
        1793    -3.77824    -3.77737 6.84712e-05
        1794    -3.77856    -3.77737 6.84362e-05
        1795    -3.77873    -3.77737 6.84023e-05
        1796    -3.77889    -3.77737 6.83694e-05
        1797    -3.77905    -3.77737 6.83377e-05
        1798    -3.77875    -3.77737  6.8304e-05
        1799    -3.77875    -3.77738 6.82703e-05
        1800    -3.77875    -3.77738 6.82366e-05
        1801    -3.77904    -3.77738  6.8205e-05
        1802    -3.77888    -3.77738 6.81723e-05
        1803    -3.77871    -3.77738 6.81385e-05
        1804    -3.77855    -3.77738 6.81038e-05
        1805    -3.77853    -3.77738  6.8069e-05
        1806     -3.7788    -3.77738 6.80359e-05
        1807    -3.77862    -3.77738 6.80017e-05
        1808    -3.77859    -3.77738 6.79674e-05
        1809    -3.77871    -3.77738 6.79338e-05
        1810    -3.77868    -3.77738    6.79e-05
        1811    -3.77849    -3.77738 6.78653e-05
        1812    -3.77829    -3.77738 6.78297e-05
        1813    -3.77825    -3.77738  6.7794e-05
        1814     -3.7779    -3.77739 6.77572e-05
        1815    -3.77786    -3.77739 6.77204e-05
        1816    -3.77766    -3.77739 6.76832e-05
        1817    -3.77776    -3.77739 6.76463e-05
        1818    -3.77771    -3.77739 6.76093e-05
        1819    -3.77751    -3.77739 6.75722e-05
        1820    -3.77746    -3.77739 6.75351e-05
        1821    -3.77725    -3.77739  6.7498e-05
        1822    -3.77705    -3.77739 6.74612e-05
        1823    -3.77684    -3.77739 6.74249e-05
        1824    -3.77664    -3.77739 6.73892e-05
        1825    -3.77658    -3.77738 6.73537e-05
        1826    -3.77653    -3.77738 6.73184e-05
        1827    -3.77648    -3.77738 6.72834e-05
        1828    -3.77688    -3.77738 6.72472e-05
        1829    -3.77668    -3.77738 6.72115e-05
        1830    -3.77663    -3.77738 6.71761e-05
        1831    -3.77688    -3.77738   6.714e-05
        1832    -3.77653    -3.77738 6.71049e-05
        1833    -3.77633    -3.77738 6.70708e-05
        1834    -3.77613    -3.77738 6.70377e-05
        1835    -3.77624    -3.77738  6.7004e-05
        1836    -3.77635    -3.77738 6.69699e-05
        1837    -3.77616    -3.77738 6.69367e-05
        1838    -3.77567    -3.77738 6.69068e-05
        1839    -3.77578    -3.77738 6.68761e-05
        1840    -3.77575    -3.77738 6.68456e-05
        1841    -3.77541    -3.77738 6.68178e-05
        1842    -3.77538    -3.77737 6.67902e-05
        1843    -3.77536    -3.77737 6.67629e-05
        1844    -3.77488    -3.77737 6.67404e-05
        1845    -3.77471    -3.77737 6.67199e-05
        1846    -3.77499    -3.77737 6.66962e-05
        1847    -3.77482    -3.77737 6.66743e-05
        1848    -3.77435    -3.77737 6.66582e-05
        1849    -3.77434    -3.77736 6.66422e-05
        1850    -3.77418    -3.77736 6.66283e-05
        1851    -3.77388    -3.77736 6.66189e-05
        1852    -3.77402    -3.77736 6.66073e-05
        1853    -3.77372    -3.77736 6.66003e-05
        1854    -3.77357    -3.77735 6.65957e-05
        1855    -3.77388    -3.77735 6.65862e-05
        1856    -3.77389    -3.77735 6.65765e-05
        1857    -3.77374    -3.77735  6.6569e-05
        1858     -3.7736    -3.77735 6.65636e-05
        1859    -3.77362    -3.77735  6.6558e-05
        1860    -3.77333    -3.77734 6.65572e-05
        1861    -3.77335    -3.77734 6.65559e-05
        1862    -3.77307    -3.77734 6.65596e-05
        1863    -3.77325    -3.77734 6.65601e-05
        1864    -3.77312    -3.77733 6.65627e-05
        1865     -3.7733    -3.77733 6.65621e-05
        1866    -3.77379    -3.77733 6.65536e-05
        1867    -3.77412    -3.77733 6.65401e-05
        1868    -3.77415    -3.77733 6.65262e-05
        1869    -3.77419    -3.77732 6.65118e-05
        1870    -3.77422    -3.77732  6.6497e-05
        1871    -3.77441    -3.77732 6.64796e-05
        1872    -3.77445    -3.77732 6.64618e-05
        1873    -3.77434    -3.77732 6.64454e-05
        1874    -3.77438    -3.77732 6.64284e-05
        1875    -3.77442    -3.77732  6.6411e-05
        1876    -3.77416    -3.77731 6.63968e-05
        1877    -3.77421    -3.77731 6.63821e-05
        1878    -3.77425    -3.77731 6.63668e-05
        1879    -3.77414    -3.77731 6.63529e-05
        1880    -3.77449    -3.77731 6.63346e-05
        1881    -3.77469    -3.77731 6.63139e-05
        1882    -3.77488     -3.7773 6.62912e-05
        1883    -3.77462     -3.7773 6.62713e-05
        1884    -3.77467     -3.7773 6.62508e-05
        1885    -3.77441     -3.7773 6.62334e-05
        1886    -3.77461     -3.7773 6.62137e-05
        1887    -3.77465     -3.7773 6.61934e-05
        1888    -3.77455     -3.7773 6.61744e-05
        1889    -3.77489    -3.77729 6.61516e-05
        1890    -3.77524    -3.77729 6.61255e-05
        1891    -3.77514    -3.77729 6.61004e-05
        1892    -3.77533    -3.77729 6.60735e-05
        1893    -3.77568    -3.77729 6.60441e-05
        1894    -3.77527    -3.77729 6.60179e-05
        1895    -3.77516    -3.77729 6.59926e-05
        1896    -3.77521    -3.77729 6.59669e-05
        1897    -3.77525    -3.77729 6.59408e-05
        1898     -3.7753    -3.77729 6.59144e-05
        1899    -3.77519    -3.77728 6.58889e-05
        1900    -3.77494    -3.77728 6.58658e-05
        1901    -3.77483    -3.77728 6.58437e-05
        1902    -3.77503    -3.77728 6.58198e-05
        1903    -3.77507    -3.77728 6.57954e-05
        1904    -3.77497    -3.77728  6.5772e-05
        1905    -3.77502    -3.77728 6.57482e-05
        1906    -3.77491    -3.77728 6.57254e-05
        1907    -3.77496    -3.77727 6.57022e-05
        1908    -3.77501    -3.77727 6.56785e-05
        1909    -3.77551    -3.77727 6.56506e-05
        1910     -3.7754    -3.77727 6.56235e-05
        1911    -3.77545    -3.77727 6.55961e-05
        1912    -3.77535    -3.77727 6.55695e-05
        1913    -3.77555    -3.77727 6.55413e-05
        1914    -3.77605    -3.77727 6.55102e-05
        1915    -3.77595    -3.77727 6.54796e-05
        1916    -3.77615    -3.77727  6.5448e-05
        1917    -3.77635    -3.77727 6.54156e-05
        1918    -3.77625    -3.77727 6.53837e-05
        1919    -3.77629    -3.77726 6.53516e-05
        1920    -3.77634    -3.77726 6.53193e-05
        1921    -3.77639    -3.77726 6.52869e-05
        1922    -3.77643    -3.77726 6.52544e-05
        1923    -3.77663    -3.77726 6.52213e-05
        1924    -3.77667    -3.77726 6.51881e-05
        1925    -3.77672    -3.77726 6.51549e-05
        1926    -3.77676    -3.77726 6.51216e-05
        1927    -3.77665    -3.77726 6.50886e-05
        1928    -3.77638    -3.77726 6.50564e-05
        1929    -3.77642    -3.77726 6.50241e-05
        1930    -3.77646    -3.77726 6.49918e-05
        1931    -3.77649    -3.77726 6.49593e-05
        1932    -3.77652    -3.77726 6.49268e-05
        1933    -3.77655    -3.77726 6.48943e-05
        1934    -3.77673    -3.77726 6.48613e-05
        1935     -3.7766    -3.77726 6.48287e-05
        1936    -3.77647    -3.77726 6.47965e-05
        1937    -3.77664    -3.77726 6.47639e-05
        1938     -3.7768    -3.77726 6.47309e-05
        1939    -3.77681    -3.77726 6.46979e-05
        1940    -3.77697    -3.77726 6.46647e-05
        1941    -3.77713    -3.77726 6.46314e-05
        1942    -3.77698    -3.77726 6.45983e-05
        1943    -3.77713    -3.77726 6.45651e-05
        1944    -3.77712    -3.77726 6.45319e-05
        1945    -3.77696    -3.77726 6.44989e-05
        1946     -3.7765    -3.77726 6.44669e-05
        1947    -3.77633    -3.77726 6.44356e-05
        1948    -3.77647    -3.77726 6.44038e-05
        1949    -3.77614    -3.77726 6.43733e-05
        1950    -3.77596    -3.77725 6.43437e-05
        1951    -3.77593    -3.77725 6.43143e-05
        1952    -3.77575    -3.77725 6.42859e-05
        1953    -3.77571    -3.77725 6.42579e-05
        1954    -3.77522    -3.77725 6.42334e-05
        1955    -3.77502    -3.77725 6.42107e-05
        1956    -3.77498    -3.77725 6.41883e-05
        1957    -3.77493    -3.77725 6.41665e-05
        1958    -3.77518    -3.77725 6.41424e-05
        1959    -3.77543    -3.77725 6.41164e-05
        1960    -3.77537    -3.77724 6.40908e-05
        1961      -3.775    -3.77724 6.40683e-05
        1962    -3.77524    -3.77724 6.40438e-05
        1963    -3.77488    -3.77724 6.40225e-05
        1964    -3.77451    -3.77724  6.4005e-05
        1965    -3.77444    -3.77724 6.39883e-05
        1966    -3.77437    -3.77724 6.39724e-05
        1967    -3.77414    -3.77724 6.39592e-05
        1968    -3.77437    -3.77723 6.39433e-05
        1969     -3.7743    -3.77723 6.39282e-05
        1970    -3.77422    -3.77723  6.3914e-05
        1971    -3.77415    -3.77723 6.39007e-05
        1972    -3.77407    -3.77723 6.38883e-05
        1973     -3.7746    -3.77723 6.38698e-05
        1974    -3.77453    -3.77723 6.38521e-05
        1975    -3.77445    -3.77722 6.38352e-05
        1976    -3.77438    -3.77722 6.38191e-05
        1977     -3.7743    -3.77722 6.38039e-05
        1978    -3.77393    -3.77722 6.37933e-05
        1979    -3.77432    -3.77722  6.3778e-05
        1980    -3.77425    -3.77722 6.37634e-05
        1981    -3.77448    -3.77722 6.37461e-05
        1982    -3.77457    -3.77721 6.37279e-05
        1983    -3.77466    -3.77721 6.37088e-05
        1984    -3.77445    -3.77721 6.36918e-05
        1985     -3.7744    -3.77721 6.36755e-05
        1986    -3.77435    -3.77721 6.36597e-05
        1987    -3.77445    -3.77721 6.36428e-05
        1988    -3.77426    -3.77721 6.36281e-05
        1989    -3.77422     -3.7772 6.36137e-05
        1990    -3.77373     -3.7772 6.36057e-05
        1991    -3.77371     -3.7772  6.3598e-05
        1992    -3.77338     -3.7772 6.35949e-05
        1993    -3.77321     -3.7772 6.35945e-05
        1994    -3.77365    -3.77719 6.35875e-05
        1995    -3.77379    -3.77719 6.35785e-05
        1996    -3.77394    -3.77719 6.35675e-05
        1997    -3.77409    -3.77719 6.35546e-05
        1998    -3.77395    -3.77719 6.35434e-05
        1999    -3.77367    -3.77719 6.35361e-05
        2000    -3.77399    -3.77718 6.35244e-05
        2001    -3.77417    -3.77718 6.35106e-05
        2002    -3.77405    -3.77718 6.34982e-05
        2003    -3.77424    -3.77718 6.34835e-05
        2004    -3.77413    -3.77718 6.34701e-05
        2005    -3.77418    -3.77718 6.34561e-05
        2006    -3.77408    -3.77718 6.34432e-05
        2007    -3.77384    -3.77717 6.34334e-05
        2008    -3.77405    -3.77717 6.34208e-05
        2009    -3.77382    -3.77717 6.34111e-05
        2010    -3.77435    -3.77717 6.33951e-05
        2011    -3.77458    -3.77717 6.33767e-05
        2012    -3.77451    -3.77717  6.3359e-05
