#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3215     1.76281     1.67292  0.00152308
        3216     1.76166     1.67295  0.00152286
        3217     1.76045     1.67297  0.00152263
        3218      1.7592       1.673  0.00152239
        3219     1.75789     1.67303  0.00152215
        3220     1.75654     1.67305   0.0015219
        3221     1.75514     1.67308  0.00152164
        3222      1.7537      1.6731  0.00152137
        3223     1.75222     1.67313   0.0015211
        3224     1.75069     1.67315  0.00152081
        3225     1.74913     1.67318  0.00152052
        3226     1.74754      1.6732  0.00152023
        3227     1.74591     1.67322  0.00151992
        3228     1.74426     1.67324  0.00151961
        3229     1.74257     1.67327  0.00151929
        3230     1.74086     1.67329  0.00151897
        3231     1.73913     1.67331  0.00151863
        3232     1.73738     1.67333  0.00151829
        3233     1.73561     1.67335  0.00151795
        3234     1.73382     1.67336  0.00151759
        3235     1.73202     1.67338  0.00151723
        3236      1.7302      1.6734  0.00151686
        3237     1.72838     1.67342  0.00151649
        3238     1.72654     1.67343  0.00151611
        3239      1.7247     1.67345  0.00151573
        3240     1.72286     1.67346  0.00151533
        3241       1.721     1.67348  0.00151494
        3242     1.71915     1.67349  0.00151454
        3243     1.71729     1.67351  0.00151413
        3244     1.71542     1.67352  0.00151372
        3245     1.71356     1.67353   0.0015133
        3246     1.71168     1.67354  0.00151288
        3247     1.70981     1.67356  0.00151246
        3248     1.70793     1.67357  0.00151203
        3249     1.70605     1.67358  0.00151159
        3250     1.70416     1.67359  0.00151116
        3251     1.70227     1.67359  0.00151072
        3252     1.70036      1.6736  0.00151028
        3253     1.69845     1.67361  0.00150983
        3254     1.69653     1.67362  0.00150939
        3255      1.6946     1.67362  0.00150894
        3256     1.69266     1.67363  0.00150848
        3257      1.6907     1.67363  0.00150803
        3258     1.68872     1.67364  0.00150757
        3259     1.68672     1.67364  0.00150712
        3260     1.68471     1.67365  0.00150666
        3261     1.68267     1.67365   0.0015062
        3262      1.6806     1.67365  0.00150574
        3263     1.67851     1.67365  0.00150528
        3264     1.67639     1.67365  0.00150482
        3265     1.67424     1.67365  0.00150436
        3266     1.67206     1.67365  0.00150389
        3267     1.66985     1.67365  0.00150343
        3268      1.6676     1.67365  0.00150298
        3269     1.66532     1.67365  0.00150252
        3270       1.663     1.67364  0.00150206
        3271     1.66064     1.67364  0.00150161
        3272     1.65825     1.67364  0.00150116
        3273     1.65582     1.67363  0.00150071
        3274     1.65335     1.67362  0.00150026
        3275     1.65084     1.67362  0.00149982
        3276      1.6483     1.67361  0.00149938
        3277     1.64572      1.6736  0.00149895
        3278     1.64311     1.67359  0.00149852
        3279     1.64046     1.67358   0.0014981
        3280     1.63779     1.67357  0.00149768
        3281     1.63508     1.67356  0.00149727
        3282     1.63234     1.67355  0.00149687
        3283     1.62958     1.67353  0.00149647
        3284     1.62679     1.67352  0.00149608
        3285     1.62398      1.6735   0.0014957
        3286     1.62116     1.67349  0.00149533
        3287     1.61832     1.67347  0.00149497
        3288     1.61547     1.67345  0.00149462
        3289     1.61261     1.67343  0.00149428
        3290     1.60975     1.67342  0.00149395
        3291     1.60689      1.6734  0.00149364
        3292     1.60402     1.67337  0.00149333
        3293     1.60117     1.67335  0.00149304
        3294     1.59833     1.67333  0.00149276
        3295      1.5955     1.67331  0.00149249
        3296      1.5927     1.67328  0.00149224
        3297     1.58991     1.67326    0.001492
        3298     1.58716     1.67323  0.00149178
        3299     1.58444      1.6732  0.00149157
        3300     1.58176     1.67318  0.00149137
        3301     1.57913     1.67315  0.00149119
        3302     1.57653     1.67312  0.00149103
        3303     1.57399     1.67309  0.00149088
        3304     1.57151     1.67306  0.00149075
        3305     1.56909     1.67303  0.00149063
        3306     1.56673     1.67299  0.00149052
        3307     1.56444     1.67296  0.00149043
        3308     1.56222     1.67293  0.00149036
        3309     1.56008     1.67289   0.0014903
        3310     1.55802     1.67286  0.00149025
        3311     1.55604     1.67282  0.00149022
        3312     1.55415     1.67279   0.0014902
        3313     1.55236     1.67275  0.00149019
        3314     1.55065     1.67271   0.0014902
        3315     1.54904     1.67268  0.00149022
        3316     1.54753     1.67264  0.00149025
        3317     1.54612      1.6726  0.00149028
        3318     1.54482     1.67256  0.00149033
        3319     1.54362     1.67252  0.00149039
        3320     1.54253     1.67248  0.00149045
        3321     1.54156     1.67244  0.00149053
        3322     1.54069     1.67241  0.00149061
        3323     1.53993     1.67237  0.00149069
        3324     1.53929     1.67233  0.00149078
        3325     1.53876     1.67229  0.00149087
        3326     1.53834     1.67224  0.00149097
        3327     1.53804      1.6722  0.00149107
        3328     1.53786     1.67216  0.00149116
        3329     1.53779     1.67212  0.00149126
        3330     1.53784     1.67208  0.00149136
        3331       1.538     1.67204  0.00149145
        3332     1.53828       1.672  0.00149155
        3333     1.53868     1.67196  0.00149164
        3334     1.53919     1.67192  0.00149172
        3335     1.53982     1.67188   0.0014918
        3336     1.54056     1.67184  0.00149187
        3337     1.54142     1.67181  0.00149194
        3338     1.54239     1.67177  0.00149199
        3339     1.54347     1.67173  0.00149204
        3340     1.54467     1.67169  0.00149208
        3341     1.54599     1.67165  0.00149211
        3342     1.54742     1.67162  0.00149212
        3343     1.54896     1.67158  0.00149213
        3344     1.55062     1.67154  0.00149212
        3345     1.55239     1.67151   0.0014921
        3346     1.55428     1.67147  0.00149206
        3347     1.55628     1.67144  0.00149201
        3348      1.5584      1.6714  0.00149195
        3349     1.56063     1.67137  0.00149187
        3350     1.56298     1.67134  0.00149178
        3351     1.56544     1.67131  0.00149167
        3352     1.56802     1.67128  0.00149154
        3353     1.57071     1.67125   0.0014914
        3354     1.57352     1.67122  0.00149124
        3355     1.57644     1.67119  0.00149106
        3356     1.57948     1.67116  0.00149087
        3357     1.58263     1.67113  0.00149065
        3358     1.58589     1.67111  0.00149043
        3359     1.58926     1.67108  0.00149018
        3360     1.59273     1.67106  0.00148992
        3361     1.59632     1.67104  0.00148964
        3362     1.60001     1.67102  0.00148935
        3363     1.60379       1.671  0.00148904
        3364     1.60768     1.67098  0.00148872
        3365     1.61165     1.67096  0.00148838
        3366     1.61572     1.67095  0.00148803
        3367     1.61987     1.67093  0.00148766
        3368     1.62409     1.67092  0.00148729
        3369     1.62839      1.6709   0.0014869
        3370     1.63275     1.67089   0.0014865
        3371     1.63718     1.67088  0.00148609
        3372     1.64165     1.67087  0.00148568
        3373     1.64617     1.67087  0.00148526
        3374     1.65073     1.67086  0.00148483
        3375     1.65533     1.67086   0.0014844
        3376     1.65994     1.67085  0.00148396
        3377     1.66457     1.67085  0.00148352
        3378      1.6692     1.67085  0.00148308
        3379     1.67384     1.67085  0.00148264
        3380     1.67846     1.67085  0.00148221
        3381     1.68306     1.67086  0.00148177
        3382     1.68763     1.67086  0.00148134
        3383     1.69217     1.67087  0.00148092
        3384     1.69667     1.67088   0.0014805
        3385     1.70111     1.67088  0.00148009
        3386     1.70549     1.67089  0.00147969
        3387     1.70981     1.67091   0.0014793
        3388     1.71404     1.67092  0.00147891
        3389      1.7182     1.67093  0.00147854
        3390     1.72227     1.67095  0.00147818
        3391     1.72625     1.67096  0.00147784
        3392     1.73012     1.67098  0.00147751
        3393     1.73389       1.671  0.00147719
        3394     1.73754     1.67102  0.00147688
        3395     1.74108     1.67104  0.00147659
        3396     1.74449     1.67106  0.00147631
        3397     1.74779     1.67108  0.00147605
        3398     1.75095     1.67111   0.0014758
        3399     1.75398     1.67113  0.00147557
        3400     1.75688     1.67116  0.00147535
        3401     1.75964     1.67118  0.00147515
        3402     1.76226     1.67121  0.00147496
        3403     1.76474     1.67124  0.00147478
        3404     1.76707     1.67127  0.00147462
        3405     1.76926      1.6713  0.00147446
        3406     1.77131     1.67132  0.00147432
        3407     1.77321     1.67135  0.00147419
        3408     1.77497     1.67138  0.00147408
        3409     1.77658     1.67142  0.00147397
        3410     1.77804     1.67145  0.00147387
        3411     1.77936     1.67148  0.00147377
        3412     1.78054     1.67151  0.00147369
        3413     1.78157     1.67154  0.00147361
        3414     1.78247     1.67158  0.00147353
        3415     1.78322     1.67161  0.00147347
        3416     1.78383     1.67164   0.0014734
        3417      1.7843     1.67167  0.00147334
        3418     1.78464     1.67171  0.00147328
        3419     1.78485     1.67174  0.00147322
        3420     1.78493     1.67177  0.00147316
        3421     1.78489     1.67181   0.0014731
        3422     1.78471     1.67184  0.00147304
        3423     1.78442     1.67187  0.00147298
        3424     1.78401      1.6719  0.00147291
        3425     1.78348     1.67194  0.00147284
        3426     1.78284     1.67197  0.00147277
        3427      1.7821       1.672  0.00147269
        3428     1.78124     1.67203   0.0014726
        3429     1.78029     1.67207  0.00147251
        3430     1.77924      1.6721  0.00147241
        3431     1.77809     1.67213  0.00147231
        3432     1.77686     1.67216  0.00147219
        3433     1.77554     1.67219  0.00147207
        3434     1.77414     1.67222  0.00147194
