#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        5593    -5.45073    -5.44801 3.92074e-05
        5594    -5.45109    -5.44801 3.92042e-05
        5595    -5.45144    -5.44801  3.9202e-05
        5596    -5.45179    -5.44801 3.92009e-05
        5597     -5.4515    -5.44801 3.91988e-05
        5598    -5.45153    -5.44801 3.91968e-05
        5599    -5.45188    -5.44801 3.91959e-05
        5600    -5.45125    -5.44801 3.91932e-05
        5601    -5.45128    -5.44801 3.91905e-05
        5602    -5.45098    -5.44801 3.91871e-05
        5603    -5.45068    -5.44801  3.9183e-05
        5604     -5.4507    -5.44801 3.91789e-05
        5605     -5.4504    -5.44802 3.91742e-05
        5606    -5.45009    -5.44802  3.9169e-05
        5607    -5.45011    -5.44802 3.91638e-05
        5608    -5.45078    -5.44802 3.91599e-05
        5609     -5.4508    -5.44802 3.91561e-05
        5610    -5.45081    -5.44802 3.91523e-05
        5611    -5.45083    -5.44802 3.91485e-05
        5612    -5.45117    -5.44802 3.91455e-05
        5613    -5.45053    -5.44802 3.91411e-05
        5614    -5.45055    -5.44802 3.91367e-05
        5615    -5.44991    -5.44802 3.91312e-05
        5616    -5.44993    -5.44802 3.91257e-05
        5617    -5.44961    -5.44802 3.91198e-05
        5618    -5.45027    -5.44802 3.91149e-05
        5619    -5.44996    -5.44802 3.91094e-05
        5620    -5.44932    -5.44802 3.91032e-05
        5621    -5.44869    -5.44802 3.90964e-05
        5622    -5.44902    -5.44802 3.90898e-05
        5623    -5.44903    -5.44802 3.90833e-05
        5624    -5.44936    -5.44802 3.90771e-05
        5625    -5.44937    -5.44802 3.90708e-05
        5626     -5.4497    -5.44802  3.9065e-05
        5627    -5.44938    -5.44802 3.90588e-05
        5628    -5.45004    -5.44802 3.90535e-05
        5629    -5.44939    -5.44802 3.90474e-05
        5630    -5.44908    -5.44802 3.90409e-05
        5631    -5.44941    -5.44802 3.90347e-05
        5632    -5.44876    -5.44802  3.9028e-05
        5633    -5.44877    -5.44802 3.90213e-05
        5634    -5.44845    -5.44802 3.90144e-05
        5635    -5.44846    -5.44802 3.90076e-05
        5636    -5.44846    -5.44802 3.90007e-05
        5637    -5.44847    -5.44802 3.89939e-05
        5638     -5.4488    -5.44802 3.89872e-05
        5639    -5.44913    -5.44802 3.89808e-05
        5640    -5.44946    -5.44803 3.89747e-05
        5641    -5.44946    -5.44803 3.89686e-05
        5642    -5.45044    -5.44803 3.89641e-05
        5643    -5.45013    -5.44803  3.8959e-05
        5644    -5.44981    -5.44803 3.89533e-05
        5645    -5.45014    -5.44803 3.89482e-05
        5646    -5.45047    -5.44803 3.89438e-05
        5647    -5.45048    -5.44803 3.89393e-05
        5648    -5.45082    -5.44803 3.89355e-05
        5649    -5.45051    -5.44803 3.89311e-05
        5650    -5.45052    -5.44803 3.89267e-05
        5651    -5.45085    -5.44803  3.8923e-05
        5652    -5.45119    -5.44803 3.89202e-05
        5653    -5.45153    -5.44803 3.89182e-05
        5654     -5.4509    -5.44803 3.89146e-05
        5655    -5.45157    -5.44803 3.89128e-05
        5656    -5.45126    -5.44803 3.89101e-05
        5657    -5.45096    -5.44803 3.89066e-05
        5658    -5.45195    -5.44803 3.89059e-05
        5659    -5.45165    -5.44803 3.89043e-05
        5660    -5.45168    -5.44804 3.89028e-05
        5661    -5.45203    -5.44804 3.89023e-05
        5662    -5.45238    -5.44804  3.8903e-05
        5663    -5.45209    -5.44804 3.89027e-05
        5664    -5.45212    -5.44804 3.89025e-05
        5665    -5.45247    -5.44804 3.89035e-05
        5666    -5.45283    -5.44804 3.89058e-05
        5667    -5.45254    -5.44804 3.89071e-05
        5668    -5.45225    -5.44804 3.89073e-05
        5669    -5.45197    -5.44804 3.89066e-05
        5670    -5.45201    -5.44804  3.8906e-05
        5671    -5.45237    -5.44804 3.89067e-05
        5672    -5.45274    -5.44804 3.89086e-05
        5673    -5.45311    -5.44804  3.8912e-05
        5674    -5.45251    -5.44805 3.89131e-05
        5675    -5.45159    -5.44805 3.89112e-05
        5676    -5.45131    -5.44805 3.89086e-05
        5677    -5.45104    -5.44805 3.89053e-05
        5678    -5.45109    -5.44805 3.89022e-05
        5679    -5.45082    -5.44805 3.88984e-05
        5680     -5.4512    -5.44805 3.88955e-05
        5681    -5.45125    -5.44805 3.88927e-05
        5682    -5.45163    -5.44805  3.8891e-05
        5683    -5.45104    -5.44805 3.88877e-05
        5684     -5.4511    -5.44805 3.88846e-05
        5685    -5.45116    -5.44805 3.88816e-05
        5686    -5.45122    -5.44805 3.88788e-05
        5687    -5.45128    -5.44805 3.88761e-05
        5688    -5.45101    -5.44805 3.88727e-05
        5689     -5.4514    -5.44805 3.88703e-05
        5690    -5.45178    -5.44805  3.8869e-05
        5691    -5.45217    -5.44806 3.88689e-05
        5692     -5.4519    -5.44806  3.8868e-05
        5693    -5.45326    -5.44806 3.88719e-05
        5694    -5.45364    -5.44806 3.88775e-05
        5695    -5.45338    -5.44806 3.88819e-05
        5696    -5.45376    -5.44806 3.88879e-05
        5697    -5.45382    -5.44806 3.88942e-05
        5698    -5.45452    -5.44806 3.89039e-05
        5699     -5.4549    -5.44806 3.89156e-05
        5700    -5.45496    -5.44806 3.89276e-05
        5701    -5.45501    -5.44807 3.89398e-05
        5702    -5.45441    -5.44807 3.89488e-05
        5703    -5.45543    -5.44807 3.89634e-05
        5704    -5.45515    -5.44807 3.89763e-05
        5705    -5.45487    -5.44807 3.89877e-05
        5706    -5.45491    -5.44807 3.89993e-05
        5707     -5.4543    -5.44807 3.90077e-05
        5708    -5.45498    -5.44807 3.90197e-05
        5709    -5.45502    -5.44808 3.90318e-05
        5710    -5.45537    -5.44808 3.90458e-05
        5711    -5.45475    -5.44808 3.90565e-05
        5712    -5.45348    -5.44808 3.90611e-05
        5713    -5.45318    -5.44808 3.90645e-05
        5714    -5.45352    -5.44808 3.90693e-05
        5715    -5.45386    -5.44808 3.90755e-05
        5716    -5.45355    -5.44808 3.90804e-05
        5717    -5.45355    -5.44808 3.90853e-05
        5718    -5.45356    -5.44808 3.90902e-05
        5719     -5.4542    -5.44809  3.9098e-05
        5720    -5.45388    -5.44809 3.91042e-05
        5721    -5.45419    -5.44809  3.9112e-05
        5722    -5.45386    -5.44809 3.91181e-05
        5723    -5.45384    -5.44809 3.91242e-05
        5724    -5.45382    -5.44809 3.91302e-05
        5725    -5.45412    -5.44809 3.91376e-05
        5726    -5.45345    -5.44809 3.91419e-05
        5727    -5.45245    -5.44809 3.91425e-05
        5728    -5.45242    -5.44809 3.91429e-05
        5729    -5.45238    -5.44809 3.91433e-05
        5730     -5.4517     -5.4481 3.91415e-05
        5731    -5.45165     -5.4481 3.91396e-05
        5732    -5.45193     -5.4481 3.91385e-05
        5733    -5.45221     -5.4481 3.91382e-05
        5734    -5.45151     -5.4481 3.91359e-05
        5735    -5.45145     -5.4481 3.91334e-05
        5736    -5.45204     -5.4481 3.91327e-05
        5737    -5.45263     -5.4481 3.91338e-05
        5738    -5.45322     -5.4481 3.91372e-05
        5739    -5.45348     -5.4481 3.91416e-05
        5740    -5.45374     -5.4481 3.91471e-05
        5741    -5.45399     -5.4481 3.91537e-05
        5742    -5.45424    -5.44811 3.91615e-05
        5743    -5.45482    -5.44811 3.91721e-05
        5744     -5.4541    -5.44811 3.91791e-05
        5745     -5.4537    -5.44811 3.91844e-05
        5746     -5.4533    -5.44811  3.9188e-05
        5747    -5.45354    -5.44811 3.91926e-05
        5748    -5.45379    -5.44811 3.91982e-05
        5749     -5.4537    -5.44811 3.92034e-05
        5750    -5.45362    -5.44811 3.92083e-05
        5751    -5.45257    -5.44811 3.92092e-05
        5752    -5.45282    -5.44811 3.92109e-05
        5753    -5.45241    -5.44812 3.92112e-05
        5754    -5.45233    -5.44812 3.92112e-05
        5755    -5.45322    -5.44812 3.92145e-05
        5756    -5.45347    -5.44812 3.92187e-05
        5757    -5.45372    -5.44812 3.92239e-05
        5758    -5.45267    -5.44812 3.92251e-05
        5759    -5.45227    -5.44812 3.92249e-05
        5760    -5.45187    -5.44812 3.92235e-05
        5761    -5.45212    -5.44812 3.92228e-05
        5762    -5.45205    -5.44812 3.92219e-05
        5763     -5.4523    -5.44812 3.92218e-05
        5764    -5.45288    -5.44812 3.92237e-05
        5765    -5.45217    -5.44812 3.92232e-05
        5766    -5.45275    -5.44813 3.92246e-05
        5767    -5.45302    -5.44813  3.9227e-05
        5768    -5.45296    -5.44813 3.92291e-05
        5769     -5.4529    -5.44813  3.9231e-05
        5770    -5.45219    -5.44813 3.92305e-05
        5771    -5.45214    -5.44813 3.92299e-05
        5772    -5.45209    -5.44813 3.92291e-05
        5773    -5.45171    -5.44813 3.92272e-05
        5774    -5.45167    -5.44813 3.92252e-05
        5775    -5.45098    -5.44813 3.92215e-05
        5776    -5.45126    -5.44813 3.92184e-05
        5777    -5.45155    -5.44813 3.92161e-05
        5778    -5.45151    -5.44813 3.92137e-05
        5779    -5.45083    -5.44813 3.92097e-05
        5780    -5.45113    -5.44813 3.92063e-05
        5781    -5.45078    -5.44813 3.92022e-05
        5782    -5.45043    -5.44814 3.91974e-05
        5783    -5.45008    -5.44814 3.91921e-05
        5784    -5.45039    -5.44814 3.91872e-05
        5785     -5.4507    -5.44814  3.9183e-05
        5786    -5.45068    -5.44814 3.91787e-05
        5787    -5.45002    -5.44814 3.91733e-05
        5788    -5.45001    -5.44814 3.91678e-05
        5789    -5.44968    -5.44814  3.9162e-05
        5790    -5.44903    -5.44814 3.91555e-05
        5791    -5.44871    -5.44814 3.91489e-05
        5792    -5.44839    -5.44814 3.91421e-05
        5793    -5.44806    -5.44814 3.91354e-05
        5794    -5.44839    -5.44814 3.91287e-05
        5795    -5.44775    -5.44814  3.9122e-05
        5796    -5.44841    -5.44814 3.91152e-05
        5797    -5.44842    -5.44814 3.91085e-05
        5798    -5.44843    -5.44814 3.91018e-05
        5799    -5.44779    -5.44814 3.90951e-05
        5800    -5.44781    -5.44814 3.90884e-05
        5801    -5.44879    -5.44814 3.90818e-05
        5802    -5.44849    -5.44814 3.90751e-05
        5803    -5.44786    -5.44814 3.90684e-05
        5804    -5.44755    -5.44814 3.90618e-05
        5805    -5.44789    -5.44814 3.90551e-05
        5806    -5.44823    -5.44814 3.90484e-05
        5807    -5.44825    -5.44814 3.90417e-05
        5808    -5.44795    -5.44814  3.9035e-05
        5809    -5.44797    -5.44814 3.90283e-05
        5810    -5.44896    -5.44814 3.90218e-05
        5811    -5.44899    -5.44814 3.90154e-05
        5812    -5.44933    -5.44814 3.90092e-05
        5813       -5.45    -5.44814 3.90038e-05
        5814    -5.45034    -5.44814 3.89989e-05
        5815    -5.45037    -5.44814 3.89941e-05
        5816    -5.44942    -5.44814  3.8988e-05
        5817    -5.44976    -5.44814 3.89823e-05
        5818    -5.44946    -5.44814 3.89763e-05
        5819     -5.4498    -5.44814 3.89706e-05
        5820    -5.44917    -5.44814 3.89643e-05
        5821    -5.44952    -5.44814 3.89584e-05
        5822    -5.44954    -5.44814 3.89524e-05
        5823    -5.44988    -5.44814 3.89469e-05
        5824    -5.44957    -5.44814  3.8941e-05
        5825    -5.44992    -5.44814 3.89355e-05
        5826    -5.45058    -5.44814  3.8931e-05
        5827    -5.44995    -5.44814 3.89256e-05
        5828    -5.44997    -5.44814 3.89202e-05
        5829    -5.45031    -5.44814 3.89153e-05
        5830    -5.45065    -5.44814  3.8911e-05
        5831    -5.45164    -5.44814 3.89089e-05
        5832    -5.45198    -5.44815 3.89078e-05
        5833    -5.45231    -5.44815 3.89077e-05
        5834    -5.45201    -5.44815 3.89066e-05
        5835     -5.4517    -5.44815 3.89047e-05
        5836    -5.45236    -5.44815 3.89048e-05
        5837    -5.45237    -5.44815 3.89048e-05
        5838    -5.45239    -5.44815 3.89049e-05
        5839     -5.4524    -5.44815 3.89051e-05
        5840    -5.45177    -5.44815 3.89034e-05
        5841     -5.4521    -5.44815 3.89026e-05
        5842    -5.45244    -5.44815 3.89028e-05
        5843    -5.45148    -5.44815 3.89004e-05
        5844    -5.45214    -5.44815 3.88997e-05
        5845    -5.45215    -5.44815  3.8899e-05
        5846    -5.45248    -5.44815 3.88994e-05
        5847    -5.45249    -5.44816 3.88999e-05
        5848    -5.45283    -5.44816 3.89014e-05
        5849    -5.45284    -5.44816  3.8903e-05
        5850    -5.45284    -5.44816 3.89046e-05
        5851    -5.45285    -5.44816 3.89062e-05
        5852    -5.45189    -5.44816 3.89048e-05
        5853    -5.45222    -5.44816 3.89043e-05
        5854    -5.45223    -5.44816 3.89039e-05
        5855    -5.45256    -5.44816 3.89045e-05
        5856    -5.45257    -5.44816 3.89051e-05
        5857    -5.45193    -5.44816 3.89038e-05
        5858    -5.45161    -5.44816 3.89016e-05
        5859    -5.45194    -5.44816 3.89003e-05
        5860    -5.45227    -5.44816 3.88999e-05
        5861    -5.45292    -5.44817 3.89018e-05
        5862    -5.45228    -5.44817 3.89014e-05
        5863    -5.45163    -5.44817 3.88993e-05
        5864    -5.45196    -5.44817  3.8898e-05
        5865    -5.45196    -5.44817 3.88968e-05
        5866    -5.45132    -5.44817 3.88939e-05
        5867    -5.45067    -5.44817 3.88896e-05
        5868    -5.45067    -5.44817 3.88853e-05
        5869    -5.45035    -5.44817 3.88804e-05
        5870    -5.45068    -5.44817 3.88762e-05
        5871      -5.451    -5.44817 3.88725e-05
        5872    -5.45132    -5.44817 3.88696e-05
        5873    -5.45132    -5.44817 3.88667e-05
        5874    -5.45165    -5.44817 3.88646e-05
        5875    -5.45229    -5.44817 3.88643e-05
        5876    -5.45164    -5.44817 3.88621e-05
        5877    -5.45229    -5.44817 3.88618e-05
        5878    -5.45196    -5.44818 3.88606e-05
        5879    -5.45164    -5.44818 3.88584e-05
        5880    -5.45164    -5.44818 3.88563e-05
        5881    -5.45228    -5.44818 3.88559e-05
        5882    -5.45228    -5.44818 3.88556e-05
        5883    -5.45195    -5.44818 3.88543e-05
        5884    -5.45195    -5.44818  3.8853e-05
        5885    -5.45227    -5.44818 3.88526e-05
        5886    -5.45227    -5.44818 3.88522e-05
        5887    -5.45194    -5.44818 3.88508e-05
        5888    -5.45097    -5.44818 3.88471e-05
        5889    -5.45032    -5.44818 3.88422e-05
        5890    -5.45064    -5.44818 3.88379e-05
        5891    -5.45032    -5.44818  3.8833e-05
        5892    -5.45031    -5.44818 3.88281e-05
        5893    -5.45064    -5.44818 3.88237e-05
        5894    -5.45128    -5.44818 3.88207e-05
        5895     -5.4516    -5.44818 3.88184e-05
        5896    -5.45128    -5.44819 3.88154e-05
        5897    -5.45128    -5.44819 3.88123e-05
        5898    -5.45127    -5.44819 3.88093e-05
        5899    -5.45127    -5.44819 3.88062e-05
        5900    -5.45095    -5.44819 3.88025e-05
        5901    -5.45127    -5.44819 3.87994e-05
        5902     -5.4503    -5.44819 3.87945e-05
        5903    -5.45062    -5.44819 3.87901e-05
        5904    -5.45127    -5.44819  3.8787e-05
        5905    -5.45126    -5.44819  3.8784e-05
        5906    -5.45094    -5.44819 3.87802e-05
        5907    -5.45093    -5.44819 3.87764e-05
        5908    -5.45158    -5.44819 3.87741e-05
        5909    -5.45157    -5.44819 3.87717e-05
        5910     -5.4506    -5.44819 3.87673e-05
        5911    -5.45027    -5.44819 3.87624e-05
        5912    -5.45027    -5.44819 3.87574e-05
        5913    -5.44994    -5.44819  3.8752e-05
        5914    -5.45026    -5.44819  3.8747e-05
        5915    -5.45025    -5.44819  3.8742e-05
        5916    -5.45025    -5.44819  3.8737e-05
        5917    -5.45024    -5.44819  3.8732e-05
        5918    -5.44991    -5.44819 3.87265e-05
        5919    -5.44958     -5.4482 3.87207e-05
        5920    -5.44892     -5.4482 3.87143e-05
        5921    -5.44859     -5.4482 3.87079e-05
        5922    -5.44858     -5.4482 3.87014e-05
        5923    -5.44922     -5.4482 3.86952e-05
