#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        9112    -6.61485     -6.6561 0.000702231
        9113    -6.61534     -6.6561 0.000702169
        9114    -6.61741    -6.65609 0.000702104
        9115    -6.62011    -6.65609 0.000702038
        9116    -6.62212    -6.65608 0.000701971
        9117    -6.62411    -6.65608 0.000701903
        9118    -6.62573    -6.65608 0.000701834
        9119    -6.62765    -6.65607 0.000701764
        9120    -6.62986    -6.65607 0.000701693
        9121    -6.63106    -6.65607 0.000701621
        9122    -6.63254    -6.65607 0.000701549
        9123    -6.63432    -6.65606 0.000701476
        9124    -6.63444    -6.65606 0.000701403
        9125    -6.63582    -6.65606  0.00070133
        9126    -6.63716    -6.65606 0.000701256
        9127    -6.63846    -6.65605 0.000701182
        9128    -6.63939    -6.65605 0.000701108
        9129    -6.64094    -6.65605 0.000701033
        9130    -6.64212    -6.65605 0.000700958
        9131    -6.64327    -6.65605 0.000700882
        9132    -6.64405    -6.65605 0.000700807
        9133    -6.64447    -6.65605 0.000700731
        9134    -6.64549    -6.65604 0.000700655
        9135    -6.64584    -6.65604  0.00070058
        9136    -6.64744    -6.65604 0.000700504
        9137    -6.64836    -6.65604 0.000700427
        9138    -6.64892    -6.65604 0.000700351
        9139    -6.64944    -6.65604 0.000700275
        9140    -6.65024    -6.65604 0.000700199
        9141    -6.65069    -6.65604 0.000700122
        9142     -6.6511    -6.65604 0.000700046
        9143     -6.6518    -6.65604 0.000699969
        9144    -6.65344    -6.65604 0.000699893
        9145    -6.65376    -6.65604 0.000699817
        9146    -6.65469    -6.65604  0.00069974
        9147    -6.65526    -6.65604 0.000699664
        9148    -6.65581    -6.65604 0.000699587
        9149    -6.65697    -6.65604 0.000699511
        9150    -6.65682    -6.65604 0.000699434
        9151    -6.65793    -6.65604 0.000699358
        9152    -6.65805    -6.65604 0.000699281
        9153    -6.65814    -6.65604 0.000699205
        9154    -6.65854    -6.65604 0.000699129
        9155    -6.65956    -6.65604 0.000699052
        9156    -6.65991    -6.65604 0.000698976
        9157    -6.66057    -6.65604   0.0006989
        9158    -6.66121    -6.65604 0.000698824
        9159    -6.66151    -6.65604 0.000698748
        9160    -6.66211    -6.65604 0.000698672
        9161    -6.66238    -6.65604 0.000698596
        9162    -6.66263    -6.65604  0.00069852
        9163    -6.66255    -6.65604 0.000698444
        9164    -6.66278    -6.65604 0.000698368
        9165    -6.66235    -6.65604 0.000698293
        9166    -6.66321    -6.65605 0.000698217
        9167    -6.66439    -6.65605 0.000698141
        9168    -6.66524    -6.65605 0.000698066
        9169    -6.66544    -6.65605  0.00069799
        9170    -6.66563    -6.65605 0.000697915
        9171    -6.66581    -6.65605  0.00069784
        9172    -6.66599    -6.65605 0.000697765
        9173    -6.66649    -6.65605 0.000697689
        9174    -6.66763    -6.65605 0.000697615
        9175    -6.66813    -6.65606  0.00069754
        9176     -6.6683    -6.65606 0.000697465
        9177    -6.66783    -6.65606  0.00069739
        9178    -6.66832    -6.65606 0.000697315
        9179    -6.66882    -6.65606 0.000697241
        9180    -6.66932    -6.65606 0.000697166
        9181     -6.6695    -6.65606 0.000697092
        9182    -6.67001    -6.65607 0.000697018
        9183    -6.67052    -6.65607 0.000696944
        9184    -6.67039    -6.65607 0.000696869
        9185     -6.6709    -6.65607 0.000696795
        9186    -6.67078    -6.65607 0.000696721
        9187    -6.67098    -6.65607 0.000696648
        9188    -6.67152    -6.65607 0.000696574
        9189    -6.67238    -6.65608   0.0006965
        9190    -6.67196    -6.65608 0.000696427
        9191    -6.67219    -6.65608 0.000696353
        9192    -6.67211    -6.65608 0.000696279
        9193    -6.67236    -6.65608 0.000696206
        9194    -6.67197    -6.65609 0.000696132
        9195    -6.67224    -6.65609 0.000696059
        9196    -6.67285    -6.65609 0.000695986
        9197    -6.67411    -6.65609 0.000695913
        9198    -6.67441    -6.65609  0.00069584
        9199    -6.67506    -6.65609 0.000695767
        9200    -6.67571     -6.6561 0.000695695
        9201    -6.67606     -6.6561 0.000695623
        9202    -6.67641     -6.6561 0.000695551
        9203    -6.67646     -6.6561 0.000695478
        9204    -6.67685    -6.65611 0.000695407
        9205    -6.67759    -6.65611 0.000695335
        9206    -6.67834    -6.65611 0.000695264
        9207     -6.6791    -6.65611 0.000695193
        9208    -6.67891    -6.65612 0.000695121
        9209    -6.67939    -6.65612 0.000695051
        9210    -6.68087    -6.65612  0.00069498
        9211    -6.68203    -6.65612 0.000694911
        9212    -6.68225    -6.65613 0.000694841
        9213    -6.68281    -6.65613 0.000694772
        9214    -6.68275    -6.65613 0.000694702
        9215    -6.68335    -6.65614 0.000694633
        9216    -6.68366    -6.65614 0.000694564
        9217    -6.68495    -6.65614 0.000694496
        9218     -6.6853    -6.65614 0.000694428
        9219      -6.686    -6.65615  0.00069436
        9220    -6.68607    -6.65615 0.000694292
        9221    -6.68681    -6.65615 0.000694225
        9222     -6.6879    -6.65616 0.000694158
        9223    -6.68869    -6.65616 0.000694092
        9224    -6.68917    -6.65616 0.000694026
        9225    -6.68968    -6.65617  0.00069396
        9226    -6.69054    -6.65617 0.000693895
        9227    -6.69174    -6.65618  0.00069383
        9228    -6.69231    -6.65618 0.000693766
        9229    -6.69355    -6.65618 0.000693703
        9230    -6.69254    -6.65619 0.000693639
        9231    -6.69382    -6.65619 0.000693576
        9232     -6.6948     -6.6562 0.000693513
        9233    -6.69547     -6.6562 0.000693451
        9234    -6.69487     -6.6562 0.000693389
        9235    -6.69622    -6.65621 0.000693327
        9236    -6.69694    -6.65621 0.000693266
        9237    -6.69768    -6.65622 0.000693205
        9238    -6.69907    -6.65622 0.000693146
        9239    -6.69982    -6.65623 0.000693087
        9240    -6.70058    -6.65623 0.000693029
        9241    -6.70167    -6.65624 0.000692971
        9242    -6.70277    -6.65624 0.000692914
        9243    -6.70387    -6.65625 0.000692859
        9244    -6.70432    -6.65625 0.000692803
        9245    -6.70541    -6.65626 0.000692749
        9246     -6.7065    -6.65626 0.000692695
        9247    -6.70726    -6.65627 0.000692642
        9248    -6.70801    -6.65627  0.00069259
        9249    -6.70876    -6.65628 0.000692538
        9250    -6.70948    -6.65629 0.000692487
        9251    -6.71052    -6.65629 0.000692437
        9252    -6.71186     -6.6563 0.000692388
        9253    -6.71286     -6.6563  0.00069234
        9254     -6.7135    -6.65631 0.000692293
        9255     -6.7151    -6.65632 0.000692248
        9256    -6.71569    -6.65632 0.000692202
        9257    -6.71755    -6.65633 0.000692159
        9258    -6.71775    -6.65634 0.000692116
        9259    -6.71857    -6.65634 0.000692074
        9260    -6.71902    -6.65635 0.000692033
        9261    -6.71976    -6.65636 0.000691992
        9262    -6.72013    -6.65636 0.000691951
        9263    -6.72078    -6.65637 0.000691912
        9264    -6.72139    -6.65638 0.000691872
        9265    -6.72227    -6.65638 0.000691834
        9266    -6.72245    -6.65639 0.000691796
        9267    -6.72323     -6.6564 0.000691759
        9268    -6.72396    -6.65641 0.000691723
        9269     -6.7243    -6.65641 0.000691687
        9270    -6.72459    -6.65642 0.000691652
        9271    -6.72514    -6.65643 0.000691617
        9272    -6.72499    -6.65644 0.000691582
        9273    -6.72542    -6.65644 0.000691547
        9274    -6.72515    -6.65645 0.000691512
        9275    -6.72514    -6.65646 0.000691477
        9276    -6.72443    -6.65646 0.000691442
        9277    -6.72462    -6.65647 0.000691406
        9278    -6.72444    -6.65648  0.00069137
        9279    -6.72419    -6.65649 0.000691334
        9280    -6.72323    -6.65649 0.000691297
        9281    -6.72254     -6.6565  0.00069126
        9282    -6.72211    -6.65651 0.000691221
        9283     -6.7213    -6.65652 0.000691182
        9284    -6.72108    -6.65652 0.000691142
        9285    -6.72112    -6.65653 0.000691103
        9286    -6.72047    -6.65654 0.000691063
        9287    -6.71976    -6.65654 0.000691022
        9288    -6.71868    -6.65655  0.00069098
        9289    -6.71723    -6.65656 0.000690937
        9290     -6.7167    -6.65656 0.000690893
        9291    -6.71613    -6.65657 0.000690848
        9292    -6.71584    -6.65658 0.000690803
        9293    -6.71389    -6.65658 0.000690756
        9294    -6.71319    -6.65659 0.000690709
        9295    -6.71182    -6.65659  0.00069066
        9296    -6.71106     -6.6566 0.000690611
        9297    -6.71027    -6.65661  0.00069056
        9298    -6.70816    -6.65661 0.000690508
        9299    -6.70602    -6.65662 0.000690455
        9300    -6.70484    -6.65662   0.0006904
        9301    -6.70363    -6.65663 0.000690344
        9302    -6.70241    -6.65663 0.000690287
        9303    -6.70118    -6.65664  0.00069023
        9304    -6.70026    -6.65664 0.000690172
        9305    -6.69902    -6.65665 0.000690112
        9306    -6.69777    -6.65665 0.000690052
        9307    -6.69716    -6.65665 0.000689992
        9308    -6.69624    -6.65666 0.000689931
        9309    -6.69597    -6.65666  0.00068987
        9310    -6.69506    -6.65667 0.000689808
        9311    -6.69416    -6.65667 0.000689746
        9312    -6.69327    -6.65667 0.000689683
        9313    -6.69207    -6.65668 0.000689619
        9314    -6.69056    -6.65668 0.000689555
        9315    -6.68939    -6.65669  0.00068949
        9316    -6.68825    -6.65669 0.000689424
        9317    -6.68745    -6.65669 0.000689358
        9318    -6.68602     -6.6567 0.000689291
        9319    -6.68527     -6.6567 0.000689224
        9320    -6.68454     -6.6567 0.000689156
        9321    -6.68384     -6.6567 0.000689089
        9322    -6.68284    -6.65671  0.00068902
        9323    -6.68252    -6.65671 0.000688952
        9324    -6.68222    -6.65671 0.000688884
        9325    -6.68164    -6.65672 0.000688815
        9326    -6.68011    -6.65672 0.000688746
        9327    -6.67991    -6.65672 0.000688676
        9328    -6.67877    -6.65672 0.000688607
        9329    -6.67766    -6.65672 0.000688536
        9330    -6.67691    -6.65673 0.000688466
        9331    -6.67716    -6.65673 0.000688396
        9332    -6.67679    -6.65673 0.000688325
        9333     -6.6771    -6.65673 0.000688255
        9334     -6.6768    -6.65674 0.000688185
        9335    -6.67588    -6.65674 0.000688114
        9336    -6.67595    -6.65674 0.000688043
        9337    -6.67444    -6.65674 0.000687972
        9338     -6.6736    -6.65674 0.000687901
        9339    -6.67312    -6.65675 0.000687829
        9340    -6.67298    -6.65675 0.000687758
        9341    -6.67254    -6.65675 0.000687686
        9342    -6.67147    -6.65675 0.000687615
        9343    -6.67043    -6.65675 0.000687543
        9344    -6.67005    -6.65675 0.000687471
        9345    -6.66937    -6.65675 0.000687398
        9346    -6.66936    -6.65676 0.000687326
        9347    -6.66969    -6.65676 0.000687254
        9348    -6.66874    -6.65676 0.000687182
        9349    -6.66877    -6.65676 0.000687109
        9350    -6.66914    -6.65676 0.000687037
        9351    -6.66888    -6.65676 0.000686965
        9352    -6.66831    -6.65676 0.000686893
        9353    -6.66806    -6.65676  0.00068682
        9354    -6.66783    -6.65677 0.000686748
        9355    -6.66825    -6.65677 0.000686675
        9356     -6.6677    -6.65677 0.000686603
        9357    -6.66716    -6.65677 0.000686531
        9358    -6.66727    -6.65677 0.000686458
        9359    -6.66739    -6.65677 0.000686386
        9360    -6.66718    -6.65677 0.000686313
        9361     -6.6673    -6.65677 0.000686241
        9362    -6.66742    -6.65678 0.000686168
        9363    -6.66721    -6.65678 0.000686096
        9364    -6.66636    -6.65678 0.000686024
        9365    -6.66616    -6.65678 0.000685951
        9366    -6.66661    -6.65678 0.000685879
        9367    -6.66641    -6.65678 0.000685806
        9368     -6.6662    -6.65678 0.000685734
        9369    -6.66568    -6.65678 0.000685661
        9370    -6.66547    -6.65678 0.000685589
        9371    -6.66462    -6.65678 0.000685516
        9372    -6.66442    -6.65678 0.000685443
        9373    -6.66453    -6.65679 0.000685371
        9374    -6.66465    -6.65679 0.000685298
        9375    -6.66477    -6.65679 0.000685226
        9376    -6.66457    -6.65679 0.000685153
        9377    -6.66437    -6.65679  0.00068508
        9378    -6.66449    -6.65679 0.000685008
        9379    -6.66461    -6.65679 0.000684935
        9380    -6.66441    -6.65679 0.000684863
        9381    -6.66357    -6.65679  0.00068479
        9382    -6.66338    -6.65679 0.000684717
        9383    -6.66352    -6.65679 0.000684645
        9384    -6.66333    -6.65679 0.000684572
        9385    -6.66251    -6.65679   0.0006845
        9386    -6.66201     -6.6568 0.000684427
        9387    -6.66185     -6.6568 0.000684354
        9388    -6.66201     -6.6568 0.000684282
        9389    -6.66186     -6.6568 0.000684209
        9390    -6.66139     -6.6568 0.000684136
        9391     -6.6606     -6.6568 0.000684063
        9392    -6.66047     -6.6568 0.000683991
        9393    -6.66002     -6.6568 0.000683918
        9394    -6.66023     -6.6568 0.000683845
