#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3245    0.975125    0.968125 0.000734491
        3246    0.974006    0.968127 0.000734267
        3247    0.972877    0.968129 0.000734042
        3248    0.971738     0.96813 0.000733817
        3249    0.970579     0.96813 0.000733592
        3250    0.969413    0.968131 0.000733366
        3251    0.968235    0.968131  0.00073314
        3252    0.967049     0.96813 0.000732915
        3253    0.965849     0.96813  0.00073269
        3254    0.964639    0.968129 0.000732466
        3255    0.963434    0.968127 0.000732242
        3256     0.96223    0.968125 0.000732019
        3257    0.961029    0.968123 0.000731798
        3258    0.959841    0.968121 0.000731578
        3259    0.958663    0.968118 0.000731359
        3260    0.957497    0.968115 0.000731142
        3261     0.95634    0.968111 0.000730927
        3262    0.955195    0.968107 0.000730713
        3263    0.954078    0.968103 0.000730502
        3264    0.952959    0.968098 0.000730293
        3265    0.951902    0.968093 0.000730086
        3266    0.950877    0.968088 0.000729882
        3267     0.94988    0.968082 0.000729679
        3268    0.948919    0.968076  0.00072948
        3269    0.947985     0.96807 0.000729282
        3270    0.947087    0.968064 0.000729088
        3271    0.946269    0.968057 0.000728895
        3272     0.94548     0.96805 0.000728705
        3273    0.944757    0.968043 0.000728517
        3274    0.944073    0.968036 0.000728331
        3275    0.943439    0.968028 0.000728148
        3276    0.942875    0.968021 0.000727966
        3277    0.942372    0.968013 0.000727786
        3278    0.941917    0.968005 0.000727607
        3279     0.94152    0.967997  0.00072743
        3280    0.941195    0.967989 0.000727254
        3281    0.940941     0.96798  0.00072708
        3282    0.940772    0.967972 0.000726905
        3283    0.940663    0.967964 0.000726731
        3284    0.940614    0.967955 0.000726558
        3285    0.940623    0.967947 0.000726384
        3286     0.94071    0.967939 0.000726211
        3287    0.940861    0.967931 0.000726036
        3288    0.941076    0.967922 0.000725861
        3289    0.941346    0.967914 0.000725686
        3290     0.94167    0.967906 0.000725509
        3291    0.942046    0.967898 0.000725331
        3292    0.942494    0.967891 0.000725152
        3293    0.943011    0.967883 0.000724971
        3294    0.943574    0.967876 0.000724788
        3295    0.944179    0.967869 0.000724604
        3296    0.944831    0.967862 0.000724418
        3297     0.94552    0.967855  0.00072423
        3298    0.946258    0.967848  0.00072404
        3299    0.947033    0.967842 0.000723848
        3300    0.947843    0.967836 0.000723654
        3301    0.948692     0.96783 0.000723458
        3302    0.949563    0.967825  0.00072326
        3303    0.950465    0.967819  0.00072306
        3304    0.951389    0.967814 0.000722859
        3305    0.952318     0.96781 0.000722655
        3306    0.953263    0.967805  0.00072245
        3307    0.954226    0.967801 0.000722243
        3308    0.955211    0.967797 0.000722035
        3309    0.956182    0.967794 0.000721825
        3310    0.957175    0.967791 0.000721614
        3311    0.958155    0.967788 0.000721402
        3312    0.959144    0.967785 0.000721189
        3313    0.960115    0.967783 0.000720975
        3314     0.96107    0.967781  0.00072076
        3315    0.962021    0.967779 0.000720545
        3316    0.962965    0.967778 0.000720329
        3317    0.963899    0.967776 0.000720113
        3318    0.964802    0.967776 0.000719896
        3319    0.965679    0.967775  0.00071968
        3320    0.966548    0.967775 0.000719463
        3321    0.967387    0.967774 0.000719246
        3322    0.968208    0.967775  0.00071903
        3323    0.969003    0.967775 0.000718814
        3324    0.969752    0.967776 0.000718598
        3325    0.970486    0.967776 0.000718382
        3326     0.97119    0.967777 0.000718167
        3327    0.971863    0.967779 0.000717952
        3328    0.972505     0.96778 0.000717738
        3329    0.973107    0.967782 0.000717524
        3330    0.973691    0.967783 0.000717311
        3331     0.97423    0.967785 0.000717098
        3332    0.974736    0.967787 0.000716886
        3333    0.975216     0.96779 0.000716674
        3334    0.975662    0.967792 0.000716463
        3335    0.976081    0.967795 0.000716252
        3336    0.976455    0.967797 0.000716042
        3337    0.976802      0.9678 0.000715833
        3338    0.977118    0.967803 0.000715624
        3339    0.977423    0.967805 0.000715415
        3340    0.977684    0.967808 0.000715207
        3341    0.977909    0.967811    0.000715
        3342      0.9781    0.967815 0.000714792
        3343    0.978276    0.967818 0.000714585
        3344      0.9784    0.967821 0.000714379
        3345    0.978511    0.967824 0.000714172
        3346    0.978592    0.967827 0.000713966
        3347    0.978655     0.96783  0.00071376
        3348    0.978715    0.967834 0.000713554
        3349    0.978748    0.967837 0.000713349
        3350    0.978754     0.96784 0.000713143
        3351    0.978729    0.967843 0.000712938
        3352    0.978699    0.967847 0.000712732
        3353    0.978667     0.96785 0.000712527
        3354      0.9786    0.967853 0.000712322
        3355    0.978533    0.967856 0.000712117
        3356    0.978455     0.96786 0.000711912
        3357    0.978361    0.967863 0.000711706
        3358    0.978252    0.967866 0.000711501
        3359     0.97815    0.967869 0.000711296
        3360    0.978051    0.967872 0.000711091
        3361    0.977928    0.967875 0.000710885
        3362    0.977815    0.967878  0.00071068
        3363    0.977675    0.967881 0.000710475
        3364    0.977562    0.967884 0.000710269
        3365     0.97745    0.967886 0.000710064
        3366    0.977333    0.967889 0.000709859
        3367    0.977225    0.967892 0.000709653
        3368    0.977113    0.967895 0.000709448
        3369    0.977019    0.967897 0.000709242
        3370    0.976925      0.9679 0.000709037
        3371    0.976831    0.967903 0.000708832
        3372    0.976737    0.967905 0.000708626
        3373    0.976652    0.967908 0.000708421
        3374    0.976582    0.967911 0.000708216
        3375    0.976516    0.967913  0.00070801
        3376    0.976454    0.967916 0.000707805
        3377    0.976423    0.967918   0.0007076
        3378    0.976399    0.967921 0.000707395
        3379    0.976374    0.967923  0.00070719
        3380    0.976387    0.967926 0.000706985
        3381    0.976413    0.967928 0.000706781
        3382    0.976438    0.967931 0.000706576
        3383    0.976462    0.967933 0.000706372
        3384    0.976493    0.967936 0.000706167
        3385    0.976564    0.967938 0.000705963
        3386    0.976643    0.967941  0.00070576
        3387    0.976729    0.967943 0.000705556
        3388    0.976841    0.967946 0.000705353
        3389    0.976941    0.967949  0.00070515
        3390    0.977079    0.967951 0.000704947
        3391    0.977218    0.967954 0.000704744
        3392     0.97737    0.967957 0.000704542
        3393    0.977547     0.96796  0.00070434
        3394    0.977725    0.967963 0.000704138
        3395    0.977929    0.967966 0.000703937
        3396    0.978145    0.967969 0.000703736
        3397    0.978368    0.967972 0.000703535
        3398    0.978599    0.967975 0.000703335
        3399    0.978856    0.967978 0.000703136
        3400    0.979126    0.967981 0.000702937
        3401    0.979388    0.967985 0.000702738
        3402    0.979664    0.967988  0.00070254
        3403     0.97998    0.967992 0.000702342
        3404    0.980297    0.967995 0.000702145
        3405    0.980632    0.967999 0.000701949
        3406    0.980968    0.968003 0.000701753
        3407    0.981322    0.968007 0.000701558
        3408     0.98169    0.968011 0.000701363
        3409    0.982057    0.968015  0.00070117
        3410    0.982445    0.968019 0.000700977
        3411    0.982853    0.968023 0.000700785
        3412    0.983274    0.968028 0.000700594
        3413    0.983715    0.968032 0.000700404
        3414    0.984157    0.968037 0.000700214
        3415    0.984594    0.968042 0.000700026
        3416    0.985072    0.968047 0.000699839
        3417     0.98555    0.968052 0.000699653
        3418    0.986062    0.968057 0.000699468
        3419    0.986573    0.968063 0.000699284
        3420    0.987104    0.968068 0.000699102
        3421    0.987646    0.968074 0.000698921
        3422    0.988206     0.96808 0.000698742
        3423     0.98877    0.968086 0.000698564
        3424    0.989325    0.968092 0.000698387
        3425    0.989889    0.968099 0.000698212
        3426    0.990503    0.968105 0.000698039
        3427    0.991105    0.968112 0.000697868
        3428    0.991727    0.968119 0.000697698
        3429    0.992347    0.968126  0.00069753
        3430    0.992966    0.968133 0.000697365
        3431    0.993586     0.96814 0.000697201
        3432     0.99422    0.968148 0.000697039
        3433    0.994834    0.968156 0.000696879
        3434    0.995452    0.968164 0.000696722
        3435    0.996067    0.968172 0.000696566
        3436    0.996683     0.96818 0.000696413
        3437    0.997278    0.968189 0.000696262
        3438    0.997876    0.968197 0.000696113
        3439    0.998462    0.968206 0.000695966
        3440    0.999028    0.968215 0.000695822
        3441    0.999576    0.968224 0.000695679
        3442     1.00011    0.968233 0.000695539
        3443     1.00062    0.968243   0.0006954
        3444      1.0011    0.968252 0.000695264
        3445     1.00154    0.968262 0.000695129
        3446     1.00197    0.968272 0.000694996
        3447     1.00237    0.968282 0.000694865
        3448     1.00274    0.968292 0.000694735
        3449     1.00308    0.968302 0.000694607
        3450      1.0034    0.968312  0.00069448
        3451     1.00368    0.968322 0.000694354
        3452     1.00391    0.968332  0.00069423
        3453      1.0041    0.968343 0.000694106
        3454     1.00424    0.968353 0.000693983
        3455     1.00433    0.968364  0.00069386
        3456     1.00437    0.968374 0.000693738
        3457     1.00438    0.968384 0.000693615
        3458     1.00432    0.968395 0.000693492
        3459      1.0042    0.968405 0.000693369
        3460     1.00403    0.968415 0.000693245
        3461     1.00381    0.968426  0.00069312
        3462     1.00352    0.968436 0.000692994
        3463     1.00318    0.968446 0.000692867
        3464     1.00279    0.968456 0.000692738
        3465     1.00233    0.968466 0.000692607
