#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6137     1.11816     1.20797 0.000809867
        6138     1.12004     1.20796 0.000809862
        6139     1.12193     1.20794 0.000809851
        6140     1.12383     1.20793 0.000809835
        6141     1.12575     1.20792 0.000809814
        6142     1.12769      1.2079 0.000809787
        6143     1.12964     1.20789 0.000809756
        6144     1.13159     1.20788 0.000809719
        6145     1.13357     1.20787 0.000809678
        6146     1.13555     1.20786 0.000809631
        6147     1.13754     1.20784  0.00080958
        6148     1.13954     1.20783 0.000809525
        6149     1.14155     1.20782 0.000809465
        6150     1.14356     1.20781 0.000809401
        6151     1.14559      1.2078 0.000809332
        6152     1.14762     1.20779  0.00080926
        6153     1.14965     1.20778 0.000809184
        6154     1.15168     1.20777 0.000809104
        6155     1.15372     1.20776  0.00080902
        6156     1.15576     1.20776 0.000808932
        6157      1.1578     1.20775 0.000808842
        6158     1.15983     1.20774 0.000808748
        6159     1.16186     1.20773 0.000808651
        6160      1.1639     1.20773 0.000808551
        6161     1.16592     1.20772 0.000808448
        6162     1.16794     1.20771 0.000808343
        6163     1.16995     1.20771 0.000808235
        6164     1.17196      1.2077 0.000808124
        6165     1.17395      1.2077 0.000808012
        6166     1.17594     1.20769 0.000807897
        6167     1.17791     1.20769 0.000807781
        6168     1.17987     1.20768 0.000807662
        6169     1.18182     1.20768 0.000807542
        6170     1.18375     1.20767 0.000807421
        6171     1.18566     1.20767 0.000807298
        6172     1.18756     1.20767 0.000807174
        6173     1.18944     1.20766 0.000807048
        6174      1.1913     1.20766 0.000806922
        6175     1.19314     1.20766 0.000806795
        6176     1.19496     1.20766 0.000806667
        6177     1.19676     1.20765 0.000806538
        6178     1.19854     1.20765 0.000806409
        6179     1.20029     1.20765 0.000806279
        6180     1.20202     1.20765 0.000806149
        6181     1.20373     1.20765 0.000806019
        6182     1.20542     1.20765 0.000805889
        6183     1.20707     1.20765 0.000805758
        6184     1.20871     1.20765 0.000805628
        6185     1.21031     1.20765 0.000805498
        6186     1.21189     1.20765 0.000805368
        6187     1.21344     1.20765 0.000805238
        6188     1.21496     1.20765 0.000805109
        6189     1.21645     1.20765  0.00080498
        6190     1.21791     1.20766 0.000804852
        6191     1.21934     1.20766 0.000804724
        6192     1.22074     1.20766 0.000804597
        6193     1.22211     1.20766  0.00080447
        6194     1.22344     1.20766 0.000804345
        6195     1.22474     1.20767 0.000804219
        6196     1.22602     1.20767 0.000804095
        6197     1.22726     1.20767 0.000803972
        6198     1.22846     1.20768 0.000803849
        6199     1.22964     1.20768 0.000803727
        6200     1.23078     1.20768 0.000803606
        6201     1.23189     1.20769 0.000803486
        6202     1.23297     1.20769 0.000803367
        6203     1.23402      1.2077 0.000803248
        6204     1.23503      1.2077 0.000803131
        6205     1.23601     1.20771 0.000803014
        6206     1.23696     1.20771 0.000802899
        6207     1.23788     1.20771 0.000802784
        6208     1.23876     1.20772 0.000802671
        6209     1.23961     1.20773 0.000802558
        6210     1.24044     1.20773 0.000802446
        6211     1.24123     1.20774 0.000802335
        6212       1.242     1.20774 0.000802224
        6213     1.24273     1.20775 0.000802115
        6214     1.24344     1.20775 0.000802007
        6215     1.24412     1.20776 0.000801899
        6216     1.24478     1.20776 0.000801792
        6217     1.24541     1.20777 0.000801686
        6218     1.24601     1.20778 0.000801581
        6219     1.24659     1.20778 0.000801476
        6220     1.24715     1.20779 0.000801372
        6221     1.24769      1.2078 0.000801269
        6222     1.24821      1.2078 0.000801166
        6223     1.24871     1.20781 0.000801065
        6224     1.24919     1.20782 0.000800964
        6225     1.24966     1.20782 0.000800863
        6226     1.25011     1.20783 0.000800763
        6227     1.25055     1.20784 0.000800664
        6228     1.25098     1.20784 0.000800566
        6229     1.25139     1.20785 0.000800468
        6230      1.2518     1.20786  0.00080037
        6231      1.2522     1.20786 0.000800273
        6232     1.25259     1.20787 0.000800177
        6233     1.25297     1.20788 0.000800081
        6234     1.25336     1.20789 0.000799986
        6235     1.25374     1.20789 0.000799892
        6236     1.25413      1.2079 0.000799798
        6237     1.25451     1.20791 0.000799705
        6238     1.25491     1.20792 0.000799612
        6239     1.25531     1.20792  0.00079952
        6240     1.25572     1.20793 0.000799428
        6241     1.25614     1.20794 0.000799338
        6242     1.25657     1.20795 0.000799247
        6243     1.25701     1.20795 0.000799158
        6244     1.25747     1.20796 0.000799069
        6245     1.25794     1.20797 0.000798982
        6246     1.25842     1.20798 0.000798894
        6247     1.25892     1.20799 0.000798808
        6248     1.25944     1.20799 0.000798723
        6249     1.25998       1.208 0.000798638
        6250     1.26054     1.20801 0.000798555
        6251     1.26112     1.20802 0.000798472
        6252     1.26172     1.20803 0.000798391
        6253     1.26235     1.20804  0.00079831
        6254     1.26299     1.20805 0.000798231
        6255     1.26366     1.20805 0.000798153
        6256     1.26436     1.20806 0.000798076
        6257     1.26507     1.20807 0.000798001
        6258     1.26581     1.20808 0.000797926
        6259     1.26657     1.20809 0.000797854
        6260     1.26735      1.2081 0.000797782
        6261     1.26815     1.20811 0.000797713
        6262     1.26898     1.20812 0.000797644
        6263     1.26982     1.20813 0.000797578
        6264     1.27068     1.20814 0.000797513
        6265     1.27155     1.20815  0.00079745
        6266     1.27244     1.20816 0.000797389
        6267     1.27334     1.20817 0.000797329
        6268     1.27426     1.20818 0.000797272
        6269     1.27518     1.20819 0.000797216
        6270     1.27611      1.2082 0.000797163
        6271     1.27705     1.20821 0.000797111
        6272     1.27799     1.20822 0.000797062
        6273     1.27894     1.20824 0.000797014
        6274     1.27988     1.20825 0.000796969
        6275     1.28083     1.20826 0.000796926
        6276     1.28177     1.20827 0.000796885
        6277      1.2827     1.20828 0.000796846
        6278     1.28363     1.20829  0.00079681
        6279     1.28454     1.20831 0.000796775
        6280     1.28544     1.20832 0.000796743
        6281     1.28633     1.20833 0.000796713
        6282      1.2872     1.20834 0.000796685
        6283     1.28805     1.20836 0.000796659
        6284     1.28888     1.20837 0.000796636
        6285     1.28968     1.20838 0.000796614
        6286     1.29046      1.2084 0.000796594
        6287     1.29122     1.20841 0.000796576
        6288     1.29194     1.20842 0.000796561
        6289     1.29264     1.20844 0.000796546
        6290      1.2933     1.20845 0.000796534
        6291     1.29393     1.20846 0.000796523
        6292     1.29453     1.20848 0.000796514
        6293     1.29509     1.20849 0.000796507
        6294     1.29561      1.2085   0.0007965
        6295     1.29608     1.20852 0.000796495
        6296     1.29652     1.20853 0.000796491
        6297     1.29692     1.20855 0.000796489
        6298     1.29727     1.20856 0.000796487
        6299     1.29757     1.20857 0.000796486
        6300     1.29784     1.20859 0.000796485
        6301     1.29805      1.2086 0.000796485
        6302     1.29822     1.20862 0.000796486
        6303     1.29834     1.20863 0.000796487
        6304     1.29841     1.20864 0.000796488
        6305     1.29844     1.20866 0.000796489
        6306     1.29842     1.20867 0.000796489
        6307     1.29835     1.20869  0.00079649
        6308     1.29823      1.2087  0.00079649
        6309     1.29806     1.20872  0.00079649
        6310     1.29784     1.20873 0.000796489
        6311     1.29758     1.20874 0.000796487
        6312     1.29727     1.20876 0.000796484
        6313      1.2969     1.20877 0.000796481
        6314      1.2965     1.20879 0.000796476
        6315     1.29604      1.2088 0.000796469
        6316     1.29554     1.20881 0.000796462
        6317       1.295     1.20883 0.000796452
        6318     1.29441     1.20884 0.000796442
        6319     1.29378     1.20885 0.000796429
        6320     1.29311     1.20887 0.000796415
        6321      1.2924     1.20888 0.000796398
        6322     1.29165     1.20889  0.00079638
        6323     1.29087     1.20891 0.000796359
        6324     1.29004     1.20892 0.000796337
        6325     1.28919     1.20893 0.000796312
        6326      1.2883     1.20894 0.000796285
        6327     1.28737     1.20896 0.000796256
        6328     1.28642     1.20897 0.000796224
        6329     1.28544     1.20898  0.00079619
        6330     1.28443     1.20899 0.000796153
        6331      1.2834     1.20901 0.000796114
        6332     1.28234     1.20902 0.000796073
        6333     1.28126     1.20903 0.000796029
        6334     1.28017     1.20904 0.000795982
        6335     1.27905     1.20905 0.000795933
        6336     1.27792     1.20906 0.000795882
        6337     1.27677     1.20907 0.000795828
        6338     1.27561     1.20908 0.000795772
        6339     1.27444     1.20909 0.000795713
        6340     1.27326      1.2091 0.000795652
        6341     1.27207     1.20911 0.000795588
        6342     1.27087     1.20912 0.000795522
        6343     1.26967     1.20913 0.000795454
        6344     1.26847     1.20914 0.000795384
        6345     1.26727     1.20915 0.000795311
        6346     1.26606     1.20916 0.000795237
        6347     1.26485     1.20917  0.00079516
        6348     1.26365     1.20918 0.000795081
        6349     1.26244     1.20919    0.000795
        6350     1.26124     1.20919 0.000794917
        6351     1.26004      1.2092 0.000794832
        6352     1.25885     1.20921 0.000794745
        6353     1.25766     1.20922 0.000794657
        6354     1.25648     1.20922 0.000794567
        6355      1.2553     1.20923 0.000794475
        6356     1.25414     1.20924 0.000794381
